,label,PCA_feature_3
1,0.0,-2.758241586647062
1,1.0,4.450455152928563
1,1.0,4.450455152928563
1,1.0,4.450455152928563
2,1.0,6.736429557835909
2,0.0,-0.526318377756612
2,1.0,6.736429557835909
2,1.0,6.736429557835909
3,1.0,-0.8322535979329475
5,1.0,-0.15412484136589127
5,0.0,1.4615717032689457
5,1.0,-0.15412484136589127
5,1.0,-0.15412484136589127
6,1.0,-0.24022443868703702
7,0.0,-1.7637474442882104
7,1.0,-0.7097463204521569
7,1.0,-0.7097463204521569
8,1.0,-1.2165130365745231
8,0.0,-2.125835847431967
8,1.0,-1.2165130365745231
9,0.0,-1.6316498253189669
10,1.0,1.9909145503468872
11,1.0,-0.9861853047151922
11,0.0,-0.4337000168558884
11,1.0,-0.9861853047151922
12,1.0,0.8363915760942415
12,1.0,0.8363915760942415
12,0.0,-1.6876126528640252
12,1.0,0.8363915760942415
12,1.0,0.8363915760942415
13,1.0,1.109104749703364
13,0.0,0.20311133387521232
14,1.0,2.1354194637571142
14,0.0,1.1954365890073364
15,1.0,2.988859668830028
15,1.0,2.9888596688300275
15,0.0,-3.9623273601215776
17,0.0,0.3296911440054615
17,1.0,1.4220990404645693
17,1.0,1.4220990404645693
18,0.0,2.3498442732728577
19,0.0,-4.141118292334217
19,1.0,1.810992665267792
19,1.0,1.8109926652677923
21,0.0,-3.976443803452289
22,1.0,1.1176427403898566
22,0.0,0.561733193467024
22,1.0,1.1176427403898566
23,0.0,-0.26489577480088244
24,0.0,-4.261625887568386
25,1.0,3.2859232520487516
25,1.0,3.2859232520487516
26,0.0,-3.3730799866045302
27,1.0,0.06985673468634784
27,1.0,0.06985673468634784
28,0.0,-2.294917467513718
28,1.0,-0.5344520564374365
28,1.0,-0.5344520564374365
29,0.0,-3.170884761415053
30,0.0,-4.845540138143935
31,1.0,4.8811716283407405
31,1.0,4.8811716283407405
31,1.0,4.8811716283407405
31,0.0,-2.3013498796807594
31,1.0,4.8811716283407405
32,1.0,0.5920672688582356
32,1.0,0.5920672688582356
32,0.0,2.0522043489551107
33,0.0,-3.9336006862494535
34,1.0,-0.5244662103463618
34,1.0,-0.5244662103463618
35,1.0,1.1771832690969786
35,0.0,-2.12405220440261
36,1.0,0.2963586242234454
36,1.0,0.2963586242234454
36,1.0,0.2963586242234454
36,0.0,-2.226744201560343
37,0.0,-5.869274237288751
37,1.0,3.134133843174123
37,1.0,3.134133843174123
37,1.0,3.134133843174123
37,1.0,3.134133843174123
37,1.0,3.134133843174123
38,0.0,-4.770297072198677
39,0.0,-3.3793720118218773
39,1.0,1.3494934852343017
39,1.0,1.3494934852343021
40,0.0,-4.189767549731806
40,1.0,0.41070330660141535
42,1.0,1.0973383451853287
42,0.0,-0.25786651232885627
43,1.0,4.888280302259437
43,0.0,-3.019982160673699
44,1.0,-0.11886074070828045
44,1.0,-0.11886074070828034
45,1.0,3.7306562849714417
45,0.0,-3.7850174250861555
46,0.0,-1.9732903808378064
46,1.0,1.1588416586899344
47,1.0,2.919337635939918
47,1.0,2.919337635939918
47,1.0,2.919337635939918
48,1.0,-0.83093877010341
48,0.0,-2.4636054481524607
49,1.0,0.9392620658263623
49,0.0,4.959940105055295
51,1.0,0.5013562898458179
51,0.0,-2.430627572471841
51,1.0,0.5013562898458179
52,1.0,2.815369036504693
52,1.0,2.815369036504693
52,0.0,-2.0452593868998914
53,0.0,-4.679350468707561
53,1.0,1.1583702953228703
53,1.0,1.1583702953228694
54,1.0,0.3103138154520919
54,0.0,-0.25102754051925585
54,1.0,0.3103138154520919
55,0.0,-2.293024805022901
56,0.0,-0.6536827857406554
57,1.0,0.7506462945407937
57,1.0,0.7506462945407937
57,1.0,0.7506462945407937
57,1.0,0.7506462945407937
58,0.0,1.9167867055045147
59,1.0,1.5696606092391499
60,0.0,-0.30117856718289243
60,1.0,1.1282279162019893
61,1.0,-0.416084114004904
62,0.0,0.27766025760776397
63,0.0,-3.6579789411552377
64,0.0,8.530482104005054
66,0.0,-1.3003343504424676
68,0.0,0.9952947084228988
69,0.0,-2.806212004847997
71,0.0,-2.5685790132490633
74,0.0,-1.3268033993747892
75,0.0,-1.442742706336765
76,0.0,-4.643502763434583
77,0.0,-4.910406950892955
79,0.0,-0.3484953100349927
80,0.0,0.5352824418166727
81,0.0,-1.00584255014553
82,0.0,-1.9497451137264314
83,0.0,-0.07882261059996085
84,0.0,0.2525158037261867
85,0.0,1.2391920884794358
86,0.0,-2.104714338160553
87,0.0,-5.36007985078661
88,0.0,-1.1140144583731824
90,0.0,-1.40644489607648
91,0.0,-4.6119159773951255
96,0.0,1.9325894980278475
98,0.0,2.485603698832743
99,0.0,-3.5757934611834026
100,0.0,-0.868627073748111
101,0.0,-1.789871155902223
102,0.0,-3.958703808847868
103,0.0,-1.2664986715614166
105,0.0,-1.7999832773603328
107,0.0,-2.3046587229519004
108,0.0,-1.1752793658347322
110,0.0,0.45569503559109115
114,0.0,-0.3533614901043498
117,0.0,-0.537070283188053
118,0.0,-3.183170974016746
119,0.0,-3.239084799179828
120,0.0,-2.8487950432876605
